 X,Y,I,J,PERIOD
   741041.,  5083945., 71, 53,      1.181E-02
   741041.,  5083995., 71, 54,      1.216E-02
   741041.,  5084045., 71, 55,      1.259E-02
   741041.,  5084095., 71, 56,      1.256E-02
   741041.,  5084145., 71, 57,      1.161E-02
   741041.,  5084195., 71, 58,      1.026E-02
   741041.,  5084245., 71, 59,      8.924E-03
   741041.,  5084295., 71, 60,      7.968E-03
   741041.,  5084345., 71, 61,      7.614E-03
   741041.,  5084395., 71, 62,      7.396E-03
   741041.,  5084445., 71, 63,      6.858E-03
   741041.,  5084495., 71, 64,      6.145E-03
   741041.,  5084545., 71, 65,      5.613E-03
   741041.,  5084595., 71, 66,      5.307E-03
   741041.,  5084645., 71, 67,      5.002E-03
   741041.,  5084695., 71, 68,      4.652E-03
   741041.,  5084745., 71, 69,      4.314E-03
   741041.,  5084795., 71, 70,      4.014E-03
   741041.,  5084845., 71, 71,      3.738E-03
   741041.,  5084895., 71, 72,      3.482E-03
   741041.,  5084945., 71, 73,      3.257E-03
   741041.,  5084995., 71, 74,      3.059E-03
   741041.,  5085045., 71, 75,      2.869E-03
   741041.,  5085095., 71, 76,      2.682E-03
   741041.,  5085145., 71, 77,      2.500E-03
   741041.,  5085195., 71, 78,      2.355E-03
   741041.,  5085245., 71, 79,      2.251E-03
   741041.,  5085295., 71, 80,      2.161E-03
   741041.,  5085345., 71, 81,      2.071E-03
   741041.,  5085395., 71, 82,      1.983E-03
   741041.,  5085445., 71, 83,      1.896E-03
   741041.,  5085495., 71, 84,      1.812E-03
   741041.,  5085545., 71, 85,      1.736E-03
   741041.,  5085595., 71, 86,      1.658E-03
   741041.,  5085645., 71, 87,      1.569E-03
   741041.,  5085695., 71, 88,      1.469E-03
   741041.,  5085745., 71, 89,      1.362E-03
   741041.,  5085795., 71, 90,      1.258E-03
   741041.,  5085845., 71, 91,      1.163E-03
   741041.,  5085895., 71, 92,      1.079E-03
   741041.,  5085945., 71, 93,      1.006E-03
   741041.,  5085995., 71, 94,      9.421E-04
   741041.,  5086045., 71, 95,      8.798E-04
   741041.,  5086095., 71, 96,      8.152E-04
   741041.,  5086145., 71, 97,      7.452E-04
   741041.,  5086195., 71, 98,      6.710E-04
   741041.,  5086245., 71, 99,      5.898E-04
   741041.,  5086295., 71,100,      4.982E-04
   741091.,  5081345., 72,  1,      4.069E-03
   741091.,  5081395., 72,  2,      5.249E-03
   741091.,  5081445., 72,  3,      5.856E-03
   741091.,  5081495., 72,  4,      6.192E-03
   741091.,  5081545., 72,  5,      6.358E-03
   741091.,  5081595., 72,  6,      6.454E-03
   741091.,  5081645., 72,  7,      6.547E-03
   741091.,  5081695., 72,  8,      6.631E-03
   741091.,  5081745., 72,  9,      6.702E-03
   741091.,  5081795., 72, 10,      6.753E-03
   741091.,  5081845., 72, 11,      6.792E-03
   741091.,  5081895., 72, 12,      6.836E-03
   741091.,  5081945., 72, 13,      6.882E-03
   741091.,  5081995., 72, 14,      6.897E-03
   741091.,  5082045., 72, 15,      6.915E-03
   741091.,  5082095., 72, 16,      6.968E-03
   741091.,  5082145., 72, 17,      7.042E-03
   741091.,  5082195., 72, 18,      7.191E-03
   741091.,  5082245., 72, 19,      7.353E-03
   741091.,  5082295., 72, 20,      7.419E-03
   741091.,  5082345., 72, 21,      7.429E-03
   741091.,  5082395., 72, 22,      7.428E-03
   741091.,  5082445., 72, 23,      7.436E-03
   741091.,  5082495., 72, 24,      7.478E-03
   741091.,  5082545., 72, 25,      7.508E-03
   741091.,  5082595., 72, 26,      7.508E-03
   741091.,  5082645., 72, 27,      7.564E-03
   741091.,  5082695., 72, 28,      7.739E-03
   741091.,  5082745., 72, 29,      8.135E-03
   741091.,  5082795., 72, 30,      8.632E-03
   741091.,  5082845., 72, 31,      8.938E-03
   741091.,  5082895., 72, 32,      8.933E-03
   741091.,  5082945., 72, 33,      8.803E-03
   741091.,  5082995., 72, 34,      8.825E-03
   741091.,  5083045., 72, 35,      9.013E-03
   741091.,  5083095., 72, 36,      9.346E-03
   741091.,  5083145., 72, 37,      9.818E-03
   741091.,  5083195., 72, 38,      1.022E-02
   741091.,  5083245., 72, 39,      1.034E-02
   741091.,  5083295., 72, 40,      1.026E-02
   741091.,  5083345., 72, 41,      1.030E-02
   741091.,  5083395., 72, 42,      1.040E-02
   741091.,  5083445., 72, 43,      1.030E-02
   741091.,  5083495., 72, 44,      9.943E-03
   741091.,  5083545., 72, 45,      9.625E-03
   741091.,  5083595., 72, 46,      9.442E-03
   741091.,  5083645., 72, 47,      9.275E-03
   741091.,  5083695., 72, 48,      9.363E-03
   741091.,  5083745., 72, 49,      9.784E-03
   741091.,  5083795., 72, 50,      1.035E-02
   741091.,  5083845., 72, 51,      1.078E-02
   741091.,  5083895., 72, 52,      1.099E-02
   741091.,  5083945., 72, 53,      1.096E-02
   741091.,  5083995., 72, 54,      1.119E-02
   741091.,  5084045., 72, 55,      1.161E-02
   741091.,  5084095., 72, 56,      1.168E-02
   741091.,  5084145., 72, 57,      1.110E-02
   741091.,  5084195., 72, 58,      9.990E-03
   741091.,  5084245., 72, 59,      8.847E-03
   741091.,  5084295., 72, 60,      7.802E-03
   741091.,  5084345., 72, 61,      7.173E-03
   741091.,  5084395., 72, 62,      6.975E-03
   741091.,  5084445., 72, 63,      6.719E-03
   741091.,  5084495., 72, 64,      6.175E-03
   741091.,  5084545., 72, 65,      5.550E-03
   741091.,  5084595., 72, 66,      5.125E-03
   741091.,  5084645., 72, 67,      4.890E-03
   741091.,  5084695., 72, 68,      4.650E-03
   741091.,  5084745., 72, 69,      4.326E-03
   741091.,  5084795., 72, 70,      3.990E-03
   741091.,  5084845., 72, 71,      3.701E-03
   741091.,  5084895., 72, 72,      3.456E-03
   741091.,  5084945., 72, 73,      3.224E-03
   741091.,  5084995., 72, 74,      3.021E-03
   741091.,  5085045., 72, 75,      2.846E-03
   741091.,  5085095., 72, 76,      2.685E-03
   741091.,  5085145., 72, 77,      2.520E-03
   741091.,  5085195., 72, 78,      2.366E-03
   741091.,  5085245., 72, 79,      2.236E-03
   741091.,  5085295., 72, 80,      2.123E-03
   741091.,  5085345., 72, 81,      2.014E-03
   741091.,  5085395., 72, 82,      1.916E-03
   741091.,  5085445., 72, 83,      1.829E-03
   741091.,  5085495., 72, 84,      1.754E-03
   741091.,  5085545., 72, 85,      1.690E-03
   741091.,  5085595., 72, 86,      1.632E-03
   741091.,  5085645., 72, 87,      1.568E-03
   741091.,  5085695., 72, 88,      1.485E-03
   741091.,  5085745., 72, 89,      1.385E-03
   741091.,  5085795., 72, 90,      1.280E-03
   741091.,  5085845., 72, 91,      1.180E-03
   741091.,  5085895., 72, 92,      1.089E-03
   741091.,  5085945., 72, 93,      1.012E-03
   741091.,  5085995., 72, 94,      9.465E-04
   741091.,  5086045., 72, 95,      8.841E-04
   741091.,  5086095., 72, 96,      8.206E-04
   741091.,  5086145., 72, 97,      7.521E-04
   741091.,  5086195., 72, 98,      6.790E-04
   741091.,  5086245., 72, 99,      5.992E-04
   741091.,  5086295., 72,100,      5.073E-04
   741141.,  5081345., 73,  1,      3.938E-03
   741141.,  5081395., 73,  2,      5.045E-03
   741141.,  5081445., 73,  3,      5.594E-03
   741141.,  5081495., 73,  4,      5.881E-03
   741141.,  5081545., 73,  5,      6.018E-03
   741141.,  5081595., 73,  6,      6.115E-03
   741141.,  5081645., 73,  7,      6.209E-03
   741141.,  5081695., 73,  8,      6.267E-03
   741141.,  5081745., 73,  9,      6.284E-03
   741141.,  5081795., 73, 10,      6.307E-03
   741141.,  5081845., 73, 11,      6.338E-03
   741141.,  5081895., 73, 12,      6.349E-03
   741141.,  5081945., 73, 13,      6.359E-03
   741141.,  5081995., 73, 14,      6.383E-03
   741141.,  5082045., 73, 15,      6.457E-03
   741141.,  5082095., 73, 16,      6.579E-03
   741141.,  5082145., 73, 17,      6.714E-03
   741141.,  5082195., 73, 18,      6.850E-03
   741141.,  5082245., 73, 19,      6.926E-03
   741141.,  5082295., 73, 20,      6.925E-03
   741141.,  5082345., 73, 21,      6.931E-03
   741141.,  5082395., 73, 22,      6.979E-03
   741141.,  5082445., 73, 23,      7.014E-03
   741141.,  5082495., 73, 24,      7.023E-03
   741141.,  5082545., 73, 25,      7.014E-03
   741141.,  5082595., 73, 26,      7.017E-03
   741141.,  5082645., 73, 27,      7.174E-03
   741141.,  5082695., 73, 28,      7.553E-03
   741141.,  5082745., 73, 29,      8.019E-03
   741141.,  5082795., 73, 30,      8.365E-03
   741141.,  5082845., 73, 31,      8.443E-03
   741141.,  5082895., 73, 32,      8.299E-03
   741141.,  5082945., 73, 33,      8.215E-03
   741141.,  5082995., 73, 34,      8.305E-03
   741141.,  5083045., 73, 35,      8.509E-03
   741141.,  5083095., 73, 36,      8.888E-03
   741141.,  5083145., 73, 37,      9.340E-03
   741141.,  5083195., 73, 38,      9.575E-03
   741141.,  5083245., 73, 39,      9.562E-03
   741141.,  5083295., 73, 40,      9.600E-03
   741141.,  5083345., 73, 41,      9.749E-03
   741141.,  5083395., 73, 42,      9.788E-03
   741141.,  5083445., 73, 43,      9.635E-03
   741141.,  5083495., 73, 44,      9.284E-03
   741141.,  5083545., 73, 45,      8.979E-03
   741141.,  5083595., 73, 46,      8.787E-03
   741141.,  5083645., 73, 47,      8.643E-03
   741141.,  5083695., 73, 48,      8.738E-03
   741141.,  5083745., 73, 49,      9.150E-03
   741141.,  5083795., 73, 50,      9.704E-03
   741141.,  5083845., 73, 51,      1.012E-02
   741141.,  5083895., 73, 52,      1.032E-02
   741141.,  5083945., 73, 53,      1.029E-02
   741141.,  5083995., 73, 54,      1.040E-02
   741141.,  5084045., 73, 55,      1.076E-02
   741141.,  5084095., 73, 56,      1.085E-02
   741141.,  5084145., 73, 57,      1.053E-02
   741141.,  5084195., 73, 58,      9.686E-03
   741141.,  5084245., 73, 59,      8.740E-03
   741141.,  5084295., 73, 60,      7.783E-03
   741141.,  5084345., 73, 61,      6.943E-03
   741141.,  5084395., 73, 62,      6.560E-03
   741141.,  5084445., 73, 63,      6.414E-03
   741141.,  5084495., 73, 64,      6.095E-03
   741141.,  5084545., 73, 65,      5.550E-03
   741141.,  5084595., 73, 66,      5.032E-03
   741141.,  5084645., 73, 67,      4.715E-03
   741141.,  5084695., 73, 68,      4.547E-03
   741141.,  5084745., 73, 69,      4.325E-03
   741141.,  5084795., 73, 70,      3.997E-03
   741141.,  5084845., 73, 71,      3.688E-03
   741141.,  5084895., 73, 72,      3.437E-03
   741141.,  5084945., 73, 73,      3.215E-03
   741141.,  5084995., 73, 74,      3.016E-03
   741141.,  5085045., 73, 75,      2.844E-03
   741141.,  5085095., 73, 76,      2.686E-03
   741141.,  5085145., 73, 77,      2.533E-03
   741141.,  5085195., 73, 78,      2.396E-03
   741141.,  5085245., 73, 79,      2.262E-03
   741141.,  5085295., 73, 80,      2.132E-03
   741141.,  5085345., 73, 81,      2.003E-03
   741141.,  5085395., 73, 82,      1.883E-03
   741141.,  5085445., 73, 83,      1.779E-03
   741141.,  5085495., 73, 84,      1.693E-03
   741141.,  5085545., 73, 85,      1.626E-03
   741141.,  5085595., 73, 86,      1.573E-03
   741141.,  5085645., 73, 87,      1.525E-03
   741141.,  5085695., 73, 88,      1.467E-03
   741141.,  5085745., 73, 89,      1.394E-03
   741141.,  5085795., 73, 90,      1.306E-03
   741141.,  5085845., 73, 91,      1.210E-03
   741141.,  5085895., 73, 92,      1.116E-03
   741141.,  5085945., 73, 93,      1.035E-03
   741141.,  5085995., 73, 94,      9.643E-04
   741141.,  5086045., 73, 95,      8.982E-04
   741141.,  5086095., 73, 96,      8.310E-04
   741141.,  5086145., 73, 97,      7.592E-04
   741141.,  5086195., 73, 98,      6.831E-04
   741141.,  5086245., 73, 99,      6.009E-04
   741141.,  5086295., 73,100,      5.082E-04
   741191.,  5081345., 74,  1,      3.742E-03
   741191.,  5081395., 74,  2,      4.780E-03
   741191.,  5081445., 74,  3,      5.296E-03
   741191.,  5081495., 74,  4,      5.574E-03
   741191.,  5081545., 74,  5,      5.702E-03
   741191.,  5081595., 74,  6,      5.783E-03
   741191.,  5081645., 74,  7,      5.860E-03
   741191.,  5081695., 74,  8,      5.895E-03
   741191.,  5081745., 74,  9,      5.890E-03
   741191.,  5081795., 74, 10,      5.892E-03
   741191.,  5081845., 74, 11,      5.908E-03
   741191.,  5081895., 74, 12,      5.910E-03
   741191.,  5081945., 74, 13,      5.923E-03
   741191.,  5081995., 74, 14,      5.988E-03
   741191.,  5082045., 74, 15,      6.118E-03
   741191.,  5082095., 74, 16,      6.274E-03
   741191.,  5082145., 74, 17,      6.417E-03
   741191.,  5082195., 74, 18,      6.496E-03
   741191.,  5082245., 74, 19,      6.511E-03
   741191.,  5082295., 74, 20,      6.491E-03
   741191.,  5082345., 74, 21,      6.520E-03
   741191.,  5082395., 74, 22,      6.563E-03
   741191.,  5082445., 74, 23,      6.560E-03
   741191.,  5082495., 74, 24,      6.517E-03
   741191.,  5082545., 74, 25,      6.527E-03
   741191.,  5082595., 74, 26,      6.691E-03
   741191.,  5082645., 74, 27,      7.045E-03
   741191.,  5082695., 74, 28,      7.476E-03
   741191.,  5082745., 74, 29,      7.785E-03
   741191.,  5082795., 74, 30,      7.904E-03
   741191.,  5082845., 74, 31,      7.813E-03
   741191.,  5082895., 74, 32,      7.693E-03
   741191.,  5082945., 74, 33,      7.717E-03
   741191.,  5082995., 74, 34,      7.869E-03
   741191.,  5083045., 74, 35,      8.145E-03
   741191.,  5083095., 74, 36,      8.554E-03
   741191.,  5083145., 74, 37,      8.879E-03
   741191.,  5083195., 74, 38,      8.941E-03
   741191.,  5083245., 74, 39,      8.898E-03
   741191.,  5083295., 74, 40,      9.060E-03
   741191.,  5083345., 74, 41,      9.237E-03
   741191.,  5083395., 74, 42,      9.203E-03
   741191.,  5083445., 74, 43,      9.019E-03
   741191.,  5083495., 74, 44,      8.704E-03
   741191.,  5083545., 74, 45,      8.423E-03
   741191.,  5083595., 74, 46,      8.214E-03
   741191.,  5083645., 74, 47,      8.082E-03
   741191.,  5083695., 74, 48,      8.184E-03
   741191.,  5083745., 74, 49,      8.587E-03
   741191.,  5083795., 74, 50,      9.129E-03
   741191.,  5083845., 74, 51,      9.533E-03
   741191.,  5083895., 74, 52,      9.754E-03
   741191.,  5083945., 74, 53,      9.731E-03
   741191.,  5083995., 74, 54,      9.752E-03
   741191.,  5084045., 74, 55,      1.002E-02
   741191.,  5084095., 74, 56,      1.014E-02
   741191.,  5084145., 74, 57,      9.990E-03
   741191.,  5084195., 74, 58,      9.409E-03
   741191.,  5084245., 74, 59,      8.592E-03
   741191.,  5084295., 74, 60,      7.765E-03
   741191.,  5084345., 74, 61,      6.905E-03
   741191.,  5084395., 74, 62,      6.303E-03
   741191.,  5084445., 74, 63,      6.066E-03
   741191.,  5084495., 74, 64,      5.889E-03
   741191.,  5084545., 74, 65,      5.526E-03
   741191.,  5084595., 74, 66,      5.020E-03
   741191.,  5084645., 74, 67,      4.584E-03
   741191.,  5084695., 74, 68,      4.350E-03
   741191.,  5084745., 74, 69,      4.203E-03
   741191.,  5084795., 74, 70,      3.975E-03
   741191.,  5084845., 74, 71,      3.687E-03
   741191.,  5084895., 74, 72,      3.430E-03
   741191.,  5084945., 74, 73,      3.217E-03
   741191.,  5084995., 74, 74,      3.028E-03
   741191.,  5085045., 74, 75,      2.861E-03
   741191.,  5085095., 74, 76,      2.690E-03
   741191.,  5085145., 74, 77,      2.534E-03
   741191.,  5085195., 74, 78,      2.409E-03
   741191.,  5085245., 74, 79,      2.293E-03
   741191.,  5085295., 74, 80,      2.164E-03
   741191.,  5085345., 74, 81,      2.022E-03
   741191.,  5085395., 74, 82,      1.880E-03
   741191.,  5085445., 74, 83,      1.756E-03
   741191.,  5085495., 74, 84,      1.650E-03
   741191.,  5085545., 74, 85,      1.569E-03
   741191.,  5085595., 74, 86,      1.508E-03
   741191.,  5085645., 74, 87,      1.460E-03
   741191.,  5085695., 74, 88,      1.417E-03
   741191.,  5085745., 74, 89,      1.369E-03
   741191.,  5085795., 74, 90,      1.311E-03
   741191.,  5085845., 74, 91,      1.234E-03
   741191.,  5085895., 74, 92,      1.149E-03
   741191.,  5085945., 74, 93,      1.070E-03
   741191.,  5085995., 74, 94,      9.966E-04
   741191.,  5086045., 74, 95,      9.249E-04
   741191.,  5086095., 74, 96,      8.499E-04
   741191.,  5086145., 74, 97,      7.710E-04
   741191.,  5086195., 74, 98,      6.895E-04
   741191.,  5086245., 74, 99,      6.025E-04
   741191.,  5086295., 74,100,      5.073E-04
   741241.,  5081345., 75,  1,      3.523E-03
   741241.,  5081395., 75,  2,      4.490E-03
   741241.,  5081445., 75,  3,      4.968E-03
   741241.,  5081495., 75,  4,      5.238E-03
   741241.,  5081545., 75,  5,      5.360E-03
   741241.,  5081595., 75,  6,      5.430E-03
   741241.,  5081645., 75,  7,      5.499E-03
   741241.,  5081695., 75,  8,      5.528E-03
   741241.,  5081745., 75,  9,      5.519E-03
   741241.,  5081795., 75, 10,      5.520E-03
   741241.,  5081845., 75, 11,      5.538E-03
   741241.,  5081895., 75, 12,      5.570E-03
   741241.,  5081945., 75, 13,      5.641E-03
   741241.,  5081995., 75, 14,      5.755E-03
   741241.,  5082045., 75, 15,      5.884E-03
   741241.,  5082095., 75, 16,      5.999E-03
   741241.,  5082145., 75, 17,      6.102E-03
   741241.,  5082195., 75, 18,      6.155E-03
   741241.,  5082245., 75, 19,      6.163E-03
   741241.,  5082295., 75, 20,      6.143E-03
   741241.,  5082345., 75, 21,      6.144E-03
   741241.,  5082395., 75, 22,      6.131E-03
   741241.,  5082445., 75, 23,      6.086E-03
   741241.,  5082495., 75, 24,      6.069E-03
   741241.,  5082545., 75, 25,      6.214E-03
   741241.,  5082595., 75, 26,      6.570E-03
   741241.,  5082645., 75, 27,      7.009E-03
   741241.,  5082695., 75, 28,      7.311E-03
   741241.,  5082745., 75, 29,      7.380E-03
   741241.,  5082795., 75, 30,      7.313E-03
   741241.,  5082845., 75, 31,      7.211E-03
   741241.,  5082895., 75, 32,      7.193E-03
   741241.,  5082945., 75, 33,      7.308E-03
   741241.,  5082995., 75, 34,      7.526E-03
   741241.,  5083045., 75, 35,      7.880E-03
   741241.,  5083095., 75, 36,      8.255E-03
   741241.,  5083145., 75, 37,      8.428E-03
   741241.,  5083195., 75, 38,      8.360E-03
   741241.,  5083245., 75, 39,      8.360E-03
   741241.,  5083295., 75, 40,      8.576E-03
   741241.,  5083345., 75, 41,      8.719E-03
   741241.,  5083395., 75, 42,      8.632E-03
   741241.,  5083445., 75, 43,      8.405E-03
   741241.,  5083495., 75, 44,      8.138E-03
   741241.,  5083545., 75, 45,      7.911E-03
   741241.,  5083595., 75, 46,      7.692E-03
   741241.,  5083645., 75, 47,      7.584E-03
   741241.,  5083695., 75, 48,      7.701E-03
   741241.,  5083745., 75, 49,      8.080E-03
   741241.,  5083795., 75, 50,      8.586E-03
   741241.,  5083845., 75, 51,      9.000E-03
   741241.,  5083895., 75, 52,      9.250E-03
   741241.,  5083945., 75, 53,      9.230E-03
   741241.,  5083995., 75, 54,      9.181E-03
   741241.,  5084045., 75, 55,      9.376E-03
   741241.,  5084095., 75, 56,      9.533E-03
   741241.,  5084145., 75, 57,      9.452E-03
   741241.,  5084195., 75, 58,      9.071E-03
   741241.,  5084245., 75, 59,      8.392E-03
   741241.,  5084295., 75, 60,      7.684E-03
   741241.,  5084345., 75, 61,      6.940E-03
   741241.,  5084395., 75, 62,      6.217E-03
   741241.,  5084445., 75, 63,      5.787E-03
   741241.,  5084495., 75, 64,      5.609E-03
   741241.,  5084545., 75, 65,      5.405E-03
   741241.,  5084595., 75, 66,      5.005E-03
   741241.,  5084645., 75, 67,      4.522E-03
   741241.,  5084695., 75, 68,      4.176E-03
   741241.,  5084745., 75, 69,      4.003E-03
   741241.,  5084795., 75, 70,      3.873E-03
   741241.,  5084845., 75, 71,      3.665E-03
   741241.,  5084895., 75, 72,      3.429E-03
   741241.,  5084945., 75, 73,      3.225E-03
   741241.,  5084995., 75, 74,      3.042E-03
   741241.,  5085045., 75, 75,      2.871E-03
   741241.,  5085095., 75, 76,      2.694E-03
   741241.,  5085145., 75, 77,      2.537E-03
   741241.,  5085195., 75, 78,      2.417E-03
   741241.,  5085245., 75, 79,      2.312E-03
   741241.,  5085295., 75, 80,      2.193E-03
   741241.,  5085345., 75, 81,      2.051E-03
   741241.,  5085395., 75, 82,      1.899E-03
   741241.,  5085445., 75, 83,      1.758E-03
   741241.,  5085495., 75, 84,      1.636E-03
   741241.,  5085545., 75, 85,      1.538E-03
   741241.,  5085595., 75, 86,      1.462E-03
   741241.,  5085645., 75, 87,      1.404E-03
   741241.,  5085695., 75, 88,      1.358E-03
   741241.,  5085745., 75, 89,      1.319E-03
   741241.,  5085795., 75, 90,      1.278E-03
   741241.,  5085845., 75, 91,      1.226E-03
   741241.,  5085895., 75, 92,      1.166E-03
   741241.,  5085945., 75, 93,      1.101E-03
   741241.,  5085995., 75, 94,      1.032E-03
   741241.,  5086045., 75, 95,      9.575E-04
   741241.,  5086095., 75, 96,      8.749E-04
   741241.,  5086145., 75, 97,      7.877E-04
   741241.,  5086195., 75, 98,      6.992E-04
   741241.,  5086245., 75, 99,      6.070E-04
   741241.,  5086295., 75,100,      5.085E-04
   741291.,  5081345., 76,  1,      3.261E-03
   741291.,  5081395., 76,  2,      4.155E-03
   741291.,  5081445., 76,  3,      4.607E-03
   741291.,  5081495., 76,  4,      4.859E-03
   741291.,  5081545., 76,  5,      4.998E-03
   741291.,  5081595., 76,  6,      5.075E-03
   741291.,  5081645., 76,  7,      5.139E-03
   741291.,  5081695., 76,  8,      5.161E-03
   741291.,  5081745., 76,  9,      5.170E-03
   741291.,  5081795., 76, 10,      5.199E-03
   741291.,  5081845., 76, 11,      5.258E-03
   741291.,  5081895., 76, 12,      5.335E-03
   741291.,  5081945., 76, 13,      5.422E-03
   741291.,  5081995., 76, 14,      5.515E-03
   741291.,  5082045., 76, 15,      5.623E-03
   741291.,  5082095., 76, 16,      5.721E-03
   741291.,  5082145., 76, 17,      5.805E-03
   741291.,  5082195., 76, 18,      5.854E-03
   741291.,  5082245., 76, 19,      5.845E-03
   741291.,  5082295., 76, 20,      5.800E-03
   741291.,  5082345., 76, 21,      5.740E-03
   741291.,  5082395., 76, 22,      5.681E-03
   741291.,  5082445., 76, 23,      5.679E-03
   741291.,  5082495., 76, 24,      5.813E-03
   741291.,  5082545., 76, 25,      6.119E-03
   741291.,  5082595., 76, 26,      6.529E-03
   741291.,  5082645., 76, 27,      6.868E-03
   741291.,  5082695., 76, 28,      7.001E-03
   741291.,  5082745., 76, 29,      6.903E-03
   741291.,  5082795., 76, 30,      6.783E-03
   741291.,  5082845., 76, 31,      6.761E-03
   741291.,  5082895., 76, 32,      6.825E-03
   741291.,  5082945., 76, 33,      6.998E-03
   741291.,  5082995., 76, 34,      7.293E-03
   741291.,  5083045., 76, 35,      7.647E-03
   741291.,  5083095., 76, 36,      7.915E-03
   741291.,  5083145., 76, 37,      7.932E-03
   741291.,  5083195., 76, 38,      7.824E-03
   741291.,  5083245., 76, 39,      7.897E-03
   741291.,  5083295., 76, 40,      8.143E-03
   741291.,  5083345., 76, 41,      8.211E-03
   741291.,  5083395., 76, 42,      8.060E-03
   741291.,  5083445., 76, 43,      7.827E-03
   741291.,  5083495., 76, 44,      7.599E-03
   741291.,  5083545., 76, 45,      7.419E-03
   741291.,  5083595., 76, 46,      7.209E-03
   741291.,  5083645., 76, 47,      7.122E-03
   741291.,  5083695., 76, 48,      7.241E-03
   741291.,  5083745., 76, 49,      7.606E-03
   741291.,  5083795., 76, 50,      8.100E-03
   741291.,  5083845., 76, 51,      8.517E-03
   741291.,  5083895., 76, 52,      8.771E-03
   741291.,  5083945., 76, 53,      8.761E-03
   741291.,  5083995., 76, 54,      8.675E-03
   741291.,  5084045., 76, 55,      8.802E-03
   741291.,  5084095., 76, 56,      8.958E-03
   741291.,  5084145., 76, 57,      8.898E-03
   741291.,  5084195., 76, 58,      8.675E-03
   741291.,  5084245., 76, 59,      8.170E-03
   741291.,  5084295., 76, 60,      7.558E-03
   741291.,  5084345., 76, 61,      6.933E-03
   741291.,  5084395., 76, 62,      6.220E-03
   741291.,  5084445., 76, 63,      5.638E-03
   741291.,  5084495., 76, 64,      5.353E-03
   741291.,  5084545., 76, 65,      5.208E-03
   741291.,  5084595., 76, 66,      4.934E-03
   741291.,  5084645., 76, 67,      4.503E-03
   741291.,  5084695., 76, 68,      4.090E-03
   741291.,  5084745., 76, 69,      3.830E-03
   741291.,  5084795., 76, 70,      3.706E-03
   741291.,  5084845., 76, 71,      3.589E-03
   741291.,  5084895., 76, 72,      3.422E-03
   741291.,  5084945., 76, 73,      3.236E-03
   741291.,  5084995., 76, 74,      3.049E-03
   741291.,  5085045., 76, 75,      2.862E-03
   741291.,  5085095., 76, 76,      2.685E-03
   741291.,  5085145., 76, 77,      2.538E-03
   741291.,  5085195., 76, 78,      2.416E-03
   741291.,  5085245., 76, 79,      2.313E-03
   741291.,  5085295., 76, 80,      2.206E-03
   741291.,  5085345., 76, 81,      2.079E-03
   741291.,  5085395., 76, 82,      1.929E-03
   741291.,  5085445., 76, 83,      1.780E-03
   741291.,  5085495., 76, 84,      1.647E-03
   741291.,  5085545., 76, 85,      1.537E-03
   741291.,  5085595., 76, 86,      1.448E-03
   741291.,  5085645., 76, 87,      1.375E-03
   741291.,  5085695., 76, 88,      1.315E-03
   741291.,  5085745., 76, 89,      1.267E-03
   741291.,  5085795., 76, 90,      1.227E-03
   741291.,  5085845., 76, 91,      1.189E-03
   741291.,  5085895., 76, 92,      1.152E-03
   741291.,  5085945., 76, 93,      1.109E-03
   741291.,  5085995., 76, 94,      1.053E-03
   741291.,  5086045., 76, 95,      9.823E-04
   741291.,  5086095., 76, 96,      8.979E-04
   741291.,  5086145., 76, 97,      8.065E-04
   741291.,  5086195., 76, 98,      7.127E-04
   741291.,  5086245., 76, 99,      6.151E-04
   741291.,  5086295., 76,100,      5.126E-04
   741341.,  5081345., 77,  1,      3.006E-03
   741341.,  5081395., 77,  2,      3.834E-03
   741341.,  5081445., 77,  3,      4.273E-03
   741341.,  5081495., 77,  4,      4.526E-03
   741341.,  5081545., 77,  5,      4.681E-03
   741341.,  5081595., 77,  6,      4.750E-03
   741341.,  5081645., 77,  7,      4.795E-03
   741341.,  5081695., 77,  8,      4.832E-03
   741341.,  5081745., 77,  9,      4.876E-03
   741341.,  5081795., 77, 10,      4.947E-03
   741341.,  5081845., 77, 11,      5.026E-03
   741341.,  5081895., 77, 12,      5.114E-03
   741341.,  5081945., 77, 13,      5.179E-03
   741341.,  5081995., 77, 14,      5.252E-03
   741341.,  5082045., 77, 15,      5.363E-03
   741341.,  5082095., 77, 16,      5.466E-03
   741341.,  5082145., 77, 17,      5.528E-03
   741341.,  5082195., 77, 18,      5.541E-03
   741341.,  5082245., 77, 19,      5.500E-03
   741341.,  5082295., 77, 20,      5.423E-03
   741341.,  5082345., 77, 21,      5.353E-03
   741341.,  5082395., 77, 22,      5.330E-03
   741341.,  5082445., 77, 23,      5.442E-03
   741341.,  5082495., 77, 24,      5.743E-03
   741341.,  5082545., 77, 25,      6.126E-03
   741341.,  5082595., 77, 26,      6.453E-03
   741341.,  5082645., 77, 27,      6.600E-03
   741341.,  5082695., 77, 28,      6.570E-03
   741341.,  5082745., 77, 29,      6.418E-03
   741341.,  5082795., 77, 30,      6.357E-03
   741341.,  5082845., 77, 31,      6.419E-03
   741341.,  5082895., 77, 32,      6.565E-03
   741341.,  5082945., 77, 33,      6.810E-03
   741341.,  5082995., 77, 34,      7.137E-03
