 X,Y,I,J,PCTD
   741591.,  5085445., 82, 83,      0.000E+00
   741591.,  5085495., 82, 84,      0.000E+00
   741591.,  5085545., 82, 85,      0.000E+00
   741591.,  5085595., 82, 86,      0.000E+00
   741591.,  5085645., 82, 87,      0.000E+00
   741591.,  5085695., 82, 88,      0.000E+00
   741591.,  5085745., 82, 89,      0.000E+00
   741591.,  5085795., 82, 90,      0.000E+00
   741591.,  5085845., 82, 91,      0.000E+00
   741591.,  5085895., 82, 92,      0.000E+00
   741591.,  5085945., 82, 93,      0.000E+00
   741591.,  5085995., 82, 94,      0.000E+00
   741591.,  5086045., 82, 95,      0.000E+00
   741591.,  5086095., 82, 96,      0.000E+00
   741591.,  5086145., 82, 97,      0.000E+00
   741591.,  5086195., 82, 98,      0.000E+00
   741591.,  5086245., 82, 99,      0.000E+00
   741591.,  5086295., 82,100,      0.000E+00
   741641.,  5081345., 83,  1,      0.000E+00
   741641.,  5081395., 83,  2,      0.000E+00
   741641.,  5081445., 83,  3,      0.000E+00
   741641.,  5081495., 83,  4,      0.000E+00
   741641.,  5081545., 83,  5,      0.000E+00
   741641.,  5081595., 83,  6,      0.000E+00
   741641.,  5081645., 83,  7,      0.000E+00
   741641.,  5081695., 83,  8,      0.000E+00
   741641.,  5081745., 83,  9,      0.000E+00
   741641.,  5081795., 83, 10,      0.000E+00
   741641.,  5081845., 83, 11,      0.000E+00
   741641.,  5081895., 83, 12,      0.000E+00
   741641.,  5081945., 83, 13,      0.000E+00
   741641.,  5081995., 83, 14,      0.000E+00
   741641.,  5082045., 83, 15,      0.000E+00
   741641.,  5082095., 83, 16,      0.000E+00
   741641.,  5082145., 83, 17,      0.000E+00
   741641.,  5082195., 83, 18,      0.000E+00
   741641.,  5082245., 83, 19,      0.000E+00
   741641.,  5082295., 83, 20,      0.000E+00
   741641.,  5082345., 83, 21,      0.000E+00
   741641.,  5082395., 83, 22,      0.000E+00
   741641.,  5082445., 83, 23,      0.000E+00
   741641.,  5082495., 83, 24,      0.000E+00
   741641.,  5082545., 83, 25,      0.000E+00
   741641.,  5082595., 83, 26,      0.000E+00
   741641.,  5082645., 83, 27,      0.000E+00
   741641.,  5082695., 83, 28,      0.000E+00
   741641.,  5082745., 83, 29,      0.000E+00
   741641.,  5082795., 83, 30,      0.000E+00
   741641.,  5082845., 83, 31,      0.000E+00
   741641.,  5082895., 83, 32,      0.000E+00
   741641.,  5082945., 83, 33,      0.000E+00
   741641.,  5082995., 83, 34,      0.000E+00
   741641.,  5083045., 83, 35,      0.000E+00
   741641.,  5083095., 83, 36,      0.000E+00
   741641.,  5083145., 83, 37,      0.000E+00
   741641.,  5083195., 83, 38,      0.000E+00
   741641.,  5083245., 83, 39,      0.000E+00
   741641.,  5083295., 83, 40,      0.000E+00
   741641.,  5083345., 83, 41,      0.000E+00
   741641.,  5083395., 83, 42,      0.000E+00
   741641.,  5083445., 83, 43,      0.000E+00
   741641.,  5083495., 83, 44,      0.000E+00
   741641.,  5083545., 83, 45,      0.000E+00
   741641.,  5083595., 83, 46,      0.000E+00
   741641.,  5083645., 83, 47,      0.000E+00
   741641.,  5083695., 83, 48,      0.000E+00
   741641.,  5083745., 83, 49,      0.000E+00
   741641.,  5083795., 83, 50,      0.000E+00
   741641.,  5083845., 83, 51,      0.000E+00
   741641.,  5083895., 83, 52,      0.000E+00
   741641.,  5083945., 83, 53,      0.000E+00
   741641.,  5083995., 83, 54,      0.000E+00
   741641.,  5084045., 83, 55,      0.000E+00
   741641.,  5084095., 83, 56,      0.000E+00
   741641.,  5084145., 83, 57,      0.000E+00
   741641.,  5084195., 83, 58,      0.000E+00
   741641.,  5084245., 83, 59,      0.000E+00
   741641.,  5084295., 83, 60,      0.000E+00
   741641.,  5084345., 83, 61,      0.000E+00
   741641.,  5084395., 83, 62,      0.000E+00
   741641.,  5084445., 83, 63,      0.000E+00
   741641.,  5084495., 83, 64,      0.000E+00
   741641.,  5084545., 83, 65,      0.000E+00
   741641.,  5084595., 83, 66,      0.000E+00
   741641.,  5084645., 83, 67,      0.000E+00
   741641.,  5084695., 83, 68,      0.000E+00
   741641.,  5084745., 83, 69,      0.000E+00
   741641.,  5084795., 83, 70,      0.000E+00
   741641.,  5084845., 83, 71,      0.000E+00
   741641.,  5084895., 83, 72,      0.000E+00
   741641.,  5084945., 83, 73,      0.000E+00
   741641.,  5084995., 83, 74,      0.000E+00
   741641.,  5085045., 83, 75,      0.000E+00
   741641.,  5085095., 83, 76,      0.000E+00
   741641.,  5085145., 83, 77,      0.000E+00
   741641.,  5085195., 83, 78,      0.000E+00
   741641.,  5085245., 83, 79,      0.000E+00
   741641.,  5085295., 83, 80,      0.000E+00
   741641.,  5085345., 83, 81,      0.000E+00
   741641.,  5085395., 83, 82,      0.000E+00
   741641.,  5085445., 83, 83,      0.000E+00
   741641.,  5085495., 83, 84,      0.000E+00
   741641.,  5085545., 83, 85,      0.000E+00
   741641.,  5085595., 83, 86,      0.000E+00
   741641.,  5085645., 83, 87,      0.000E+00
   741641.,  5085695., 83, 88,      0.000E+00
   741641.,  5085745., 83, 89,      0.000E+00
   741641.,  5085795., 83, 90,      0.000E+00
   741641.,  5085845., 83, 91,      0.000E+00
   741641.,  5085895., 83, 92,      0.000E+00
   741641.,  5085945., 83, 93,      0.000E+00
   741641.,  5085995., 83, 94,      0.000E+00
   741641.,  5086045., 83, 95,      0.000E+00
   741641.,  5086095., 83, 96,      0.000E+00
   741641.,  5086145., 83, 97,      0.000E+00
   741641.,  5086195., 83, 98,      0.000E+00
   741641.,  5086245., 83, 99,      0.000E+00
   741641.,  5086295., 83,100,      0.000E+00
   741691.,  5081345., 84,  1,      0.000E+00
   741691.,  5081395., 84,  2,      0.000E+00
   741691.,  5081445., 84,  3,      0.000E+00
   741691.,  5081495., 84,  4,      0.000E+00
   741691.,  5081545., 84,  5,      0.000E+00
   741691.,  5081595., 84,  6,      0.000E+00
   741691.,  5081645., 84,  7,      0.000E+00
   741691.,  5081695., 84,  8,      0.000E+00
   741691.,  5081745., 84,  9,      0.000E+00
   741691.,  5081795., 84, 10,      0.000E+00
   741691.,  5081845., 84, 11,      0.000E+00
   741691.,  5081895., 84, 12,      0.000E+00
   741691.,  5081945., 84, 13,      0.000E+00
   741691.,  5081995., 84, 14,      0.000E+00
   741691.,  5082045., 84, 15,      0.000E+00
   741691.,  5082095., 84, 16,      0.000E+00
   741691.,  5082145., 84, 17,      0.000E+00
   741691.,  5082195., 84, 18,      0.000E+00
   741691.,  5082245., 84, 19,      0.000E+00
   741691.,  5082295., 84, 20,      0.000E+00
   741691.,  5082345., 84, 21,      0.000E+00
   741691.,  5082395., 84, 22,      0.000E+00
   741691.,  5082445., 84, 23,      0.000E+00
   741691.,  5082495., 84, 24,      0.000E+00
   741691.,  5082545., 84, 25,      0.000E+00
   741691.,  5082595., 84, 26,      0.000E+00
   741691.,  5082645., 84, 27,      0.000E+00
   741691.,  5082695., 84, 28,      0.000E+00
   741691.,  5082745., 84, 29,      0.000E+00
   741691.,  5082795., 84, 30,      0.000E+00
   741691.,  5082845., 84, 31,      0.000E+00
   741691.,  5082895., 84, 32,      0.000E+00
   741691.,  5082945., 84, 33,      0.000E+00
   741691.,  5082995., 84, 34,      0.000E+00
   741691.,  5083045., 84, 35,      0.000E+00
   741691.,  5083095., 84, 36,      0.000E+00
   741691.,  5083145., 84, 37,      0.000E+00
   741691.,  5083195., 84, 38,      0.000E+00
   741691.,  5083245., 84, 39,      0.000E+00
   741691.,  5083295., 84, 40,      0.000E+00
   741691.,  5083345., 84, 41,      0.000E+00
   741691.,  5083395., 84, 42,      0.000E+00
   741691.,  5083445., 84, 43,      0.000E+00
   741691.,  5083495., 84, 44,      0.000E+00
   741691.,  5083545., 84, 45,      0.000E+00
   741691.,  5083595., 84, 46,      0.000E+00
   741691.,  5083645., 84, 47,      0.000E+00
   741691.,  5083695., 84, 48,      0.000E+00
   741691.,  5083745., 84, 49,      0.000E+00
   741691.,  5083795., 84, 50,      0.000E+00
   741691.,  5083845., 84, 51,      0.000E+00
   741691.,  5083895., 84, 52,      0.000E+00
   741691.,  5083945., 84, 53,      0.000E+00
   741691.,  5083995., 84, 54,      0.000E+00
   741691.,  5084045., 84, 55,      0.000E+00
   741691.,  5084095., 84, 56,      0.000E+00
   741691.,  5084145., 84, 57,      0.000E+00
   741691.,  5084195., 84, 58,      0.000E+00
   741691.,  5084245., 84, 59,      0.000E+00
   741691.,  5084295., 84, 60,      0.000E+00
   741691.,  5084345., 84, 61,      0.000E+00
   741691.,  5084395., 84, 62,      0.000E+00
   741691.,  5084445., 84, 63,      0.000E+00
   741691.,  5084495., 84, 64,      0.000E+00
   741691.,  5084545., 84, 65,      0.000E+00
   741691.,  5084595., 84, 66,      0.000E+00
   741691.,  5084645., 84, 67,      0.000E+00
   741691.,  5084695., 84, 68,      0.000E+00
   741691.,  5084745., 84, 69,      0.000E+00
   741691.,  5084795., 84, 70,      0.000E+00
   741691.,  5084845., 84, 71,      0.000E+00
   741691.,  5084895., 84, 72,      0.000E+00
   741691.,  5084945., 84, 73,      0.000E+00
   741691.,  5084995., 84, 74,      0.000E+00
   741691.,  5085045., 84, 75,      0.000E+00
   741691.,  5085095., 84, 76,      0.000E+00
   741691.,  5085145., 84, 77,      0.000E+00
   741691.,  5085195., 84, 78,      0.000E+00
   741691.,  5085245., 84, 79,      0.000E+00
   741691.,  5085295., 84, 80,      0.000E+00
   741691.,  5085345., 84, 81,      0.000E+00
   741691.,  5085395., 84, 82,      0.000E+00
   741691.,  5085445., 84, 83,      0.000E+00
   741691.,  5085495., 84, 84,      0.000E+00
   741691.,  5085545., 84, 85,      0.000E+00
   741691.,  5085595., 84, 86,      0.000E+00
   741691.,  5085645., 84, 87,      0.000E+00
   741691.,  5085695., 84, 88,      0.000E+00
   741691.,  5085745., 84, 89,      0.000E+00
   741691.,  5085795., 84, 90,      0.000E+00
   741691.,  5085845., 84, 91,      0.000E+00
   741691.,  5085895., 84, 92,      0.000E+00
   741691.,  5085945., 84, 93,      0.000E+00
   741691.,  5085995., 84, 94,      0.000E+00
   741691.,  5086045., 84, 95,      0.000E+00
   741691.,  5086095., 84, 96,      0.000E+00
   741691.,  5086145., 84, 97,      0.000E+00
   741691.,  5086195., 84, 98,      0.000E+00
   741691.,  5086245., 84, 99,      0.000E+00
   741691.,  5086295., 84,100,      0.000E+00
   741741.,  5081345., 85,  1,      0.000E+00
   741741.,  5081395., 85,  2,      0.000E+00
   741741.,  5081445., 85,  3,      0.000E+00
   741741.,  5081495., 85,  4,      0.000E+00
   741741.,  5081545., 85,  5,      0.000E+00
   741741.,  5081595., 85,  6,      0.000E+00
   741741.,  5081645., 85,  7,      0.000E+00
   741741.,  5081695., 85,  8,      0.000E+00
   741741.,  5081745., 85,  9,      0.000E+00
   741741.,  5081795., 85, 10,      0.000E+00
   741741.,  5081845., 85, 11,      0.000E+00
   741741.,  5081895., 85, 12,      0.000E+00
   741741.,  5081945., 85, 13,      0.000E+00
   741741.,  5081995., 85, 14,      0.000E+00
   741741.,  5082045., 85, 15,      0.000E+00
   741741.,  5082095., 85, 16,      0.000E+00
   741741.,  5082145., 85, 17,      0.000E+00
   741741.,  5082195., 85, 18,      0.000E+00
   741741.,  5082245., 85, 19,      0.000E+00
   741741.,  5082295., 85, 20,      0.000E+00
   741741.,  5082345., 85, 21,      0.000E+00
   741741.,  5082395., 85, 22,      0.000E+00
   741741.,  5082445., 85, 23,      0.000E+00
   741741.,  5082495., 85, 24,      0.000E+00
   741741.,  5082545., 85, 25,      0.000E+00
   741741.,  5082595., 85, 26,      0.000E+00
   741741.,  5082645., 85, 27,      0.000E+00
   741741.,  5082695., 85, 28,      0.000E+00
   741741.,  5082745., 85, 29,      0.000E+00
   741741.,  5082795., 85, 30,      0.000E+00
   741741.,  5082845., 85, 31,      0.000E+00
   741741.,  5082895., 85, 32,      0.000E+00
   741741.,  5082945., 85, 33,      0.000E+00
   741741.,  5082995., 85, 34,      0.000E+00
   741741.,  5083045., 85, 35,      0.000E+00
   741741.,  5083095., 85, 36,      0.000E+00
   741741.,  5083145., 85, 37,      0.000E+00
   741741.,  5083195., 85, 38,      0.000E+00
   741741.,  5083245., 85, 39,      0.000E+00
   741741.,  5083295., 85, 40,      0.000E+00
   741741.,  5083345., 85, 41,      0.000E+00
   741741.,  5083395., 85, 42,      0.000E+00
   741741.,  5083445., 85, 43,      0.000E+00
   741741.,  5083495., 85, 44,      0.000E+00
   741741.,  5083545., 85, 45,      0.000E+00
   741741.,  5083595., 85, 46,      0.000E+00
   741741.,  5083645., 85, 47,      0.000E+00
   741741.,  5083695., 85, 48,      0.000E+00
   741741.,  5083745., 85, 49,      0.000E+00
   741741.,  5083795., 85, 50,      0.000E+00
   741741.,  5083845., 85, 51,      0.000E+00
   741741.,  5083895., 85, 52,      0.000E+00
   741741.,  5083945., 85, 53,      0.000E+00
   741741.,  5083995., 85, 54,      0.000E+00
   741741.,  5084045., 85, 55,      0.000E+00
   741741.,  5084095., 85, 56,      0.000E+00
   741741.,  5084145., 85, 57,      0.000E+00
   741741.,  5084195., 85, 58,      0.000E+00
   741741.,  5084245., 85, 59,      0.000E+00
   741741.,  5084295., 85, 60,      0.000E+00
   741741.,  5084345., 85, 61,      0.000E+00
   741741.,  5084395., 85, 62,      0.000E+00
   741741.,  5084445., 85, 63,      0.000E+00
   741741.,  5084495., 85, 64,      0.000E+00
   741741.,  5084545., 85, 65,      0.000E+00
   741741.,  5084595., 85, 66,      0.000E+00
   741741.,  5084645., 85, 67,      0.000E+00
   741741.,  5084695., 85, 68,      0.000E+00
   741741.,  5084745., 85, 69,      0.000E+00
   741741.,  5084795., 85, 70,      0.000E+00
   741741.,  5084845., 85, 71,      0.000E+00
   741741.,  5084895., 85, 72,      0.000E+00
   741741.,  5084945., 85, 73,      0.000E+00
   741741.,  5084995., 85, 74,      0.000E+00
   741741.,  5085045., 85, 75,      0.000E+00
   741741.,  5085095., 85, 76,      0.000E+00
   741741.,  5085145., 85, 77,      0.000E+00
   741741.,  5085195., 85, 78,      0.000E+00
   741741.,  5085245., 85, 79,      0.000E+00
   741741.,  5085295., 85, 80,      0.000E+00
   741741.,  5085345., 85, 81,      0.000E+00
   741741.,  5085395., 85, 82,      0.000E+00
   741741.,  5085445., 85, 83,      0.000E+00
   741741.,  5085495., 85, 84,      0.000E+00
   741741.,  5085545., 85, 85,      0.000E+00
   741741.,  5085595., 85, 86,      0.000E+00
   741741.,  5085645., 85, 87,      0.000E+00
   741741.,  5085695., 85, 88,      0.000E+00
   741741.,  5085745., 85, 89,      0.000E+00
   741741.,  5085795., 85, 90,      0.000E+00
   741741.,  5085845., 85, 91,      0.000E+00
   741741.,  5085895., 85, 92,      0.000E+00
   741741.,  5085945., 85, 93,      0.000E+00
   741741.,  5085995., 85, 94,      0.000E+00
   741741.,  5086045., 85, 95,      0.000E+00
   741741.,  5086095., 85, 96,      0.000E+00
   741741.,  5086145., 85, 97,      0.000E+00
   741741.,  5086195., 85, 98,      0.000E+00
   741741.,  5086245., 85, 99,      0.000E+00
   741741.,  5086295., 85,100,      0.000E+00
   741791.,  5081345., 86,  1,      0.000E+00
   741791.,  5081395., 86,  2,      0.000E+00
   741791.,  5081445., 86,  3,      0.000E+00
   741791.,  5081495., 86,  4,      0.000E+00
   741791.,  5081545., 86,  5,      0.000E+00
   741791.,  5081595., 86,  6,      0.000E+00
   741791.,  5081645., 86,  7,      0.000E+00
   741791.,  5081695., 86,  8,      0.000E+00
   741791.,  5081745., 86,  9,      0.000E+00
   741791.,  5081795., 86, 10,      0.000E+00
   741791.,  5081845., 86, 11,      0.000E+00
   741791.,  5081895., 86, 12,      0.000E+00
   741791.,  5081945., 86, 13,      0.000E+00
   741791.,  5081995., 86, 14,      0.000E+00
   741791.,  5082045., 86, 15,      0.000E+00
   741791.,  5082095., 86, 16,      0.000E+00
   741791.,  5082145., 86, 17,      0.000E+00
   741791.,  5082195., 86, 18,      0.000E+00
   741791.,  5082245., 86, 19,      0.000E+00
   741791.,  5082295., 86, 20,      0.000E+00
   741791.,  5082345., 86, 21,      0.000E+00
   741791.,  5082395., 86, 22,      0.000E+00
   741791.,  5082445., 86, 23,      0.000E+00
   741791.,  5082495., 86, 24,      0.000E+00
   741791.,  5082545., 86, 25,      0.000E+00
   741791.,  5082595., 86, 26,      0.000E+00
   741791.,  5082645., 86, 27,      0.000E+00
   741791.,  5082695., 86, 28,      0.000E+00
   741791.,  5082745., 86, 29,      0.000E+00
   741791.,  5082795., 86, 30,      0.000E+00
   741791.,  5082845., 86, 31,      0.000E+00
   741791.,  5082895., 86, 32,      0.000E+00
   741791.,  5082945., 86, 33,      0.000E+00
   741791.,  5082995., 86, 34,      0.000E+00
   741791.,  5083045., 86, 35,      0.000E+00
   741791.,  5083095., 86, 36,      0.000E+00
   741791.,  5083145., 86, 37,      0.000E+00
   741791.,  5083195., 86, 38,      0.000E+00
   741791.,  5083245., 86, 39,      0.000E+00
   741791.,  5083295., 86, 40,      0.000E+00
   741791.,  5083345., 86, 41,      0.000E+00
   741791.,  5083395., 86, 42,      0.000E+00
   741791.,  5083445., 86, 43,      0.000E+00
   741791.,  5083495., 86, 44,      0.000E+00
   741791.,  5083545., 86, 45,      0.000E+00
   741791.,  5083595., 86, 46,      0.000E+00
   741791.,  5083645., 86, 47,      0.000E+00
   741791.,  5083695., 86, 48,      0.000E+00
   741791.,  5083745., 86, 49,      0.000E+00
   741791.,  5083795., 86, 50,      0.000E+00
   741791.,  5083845., 86, 51,      0.000E+00
   741791.,  5083895., 86, 52,      0.000E+00
   741791.,  5083945., 86, 53,      0.000E+00
   741791.,  5083995., 86, 54,      0.000E+00
   741791.,  5084045., 86, 55,      0.000E+00
   741791.,  5084095., 86, 56,      0.000E+00
   741791.,  5084145., 86, 57,      0.000E+00
   741791.,  5084195., 86, 58,      0.000E+00
   741791.,  5084245., 86, 59,      0.000E+00
   741791.,  5084295., 86, 60,      0.000E+00
   741791.,  5084345., 86, 61,      0.000E+00
   741791.,  5084395., 86, 62,      0.000E+00
   741791.,  5084445., 86, 63,      0.000E+00
   741791.,  5084495., 86, 64,      0.000E+00
   741791.,  5084545., 86, 65,      0.000E+00
   741791.,  5084595., 86, 66,      0.000E+00
   741791.,  5084645., 86, 67,      0.000E+00
   741791.,  5084695., 86, 68,      0.000E+00
   741791.,  5084745., 86, 69,      0.000E+00
   741791.,  5084795., 86, 70,      0.000E+00
   741791.,  5084845., 86, 71,      0.000E+00
   741791.,  5084895., 86, 72,      0.000E+00
   741791.,  5084945., 86, 73,      0.000E+00
   741791.,  5084995., 86, 74,      0.000E+00
   741791.,  5085045., 86, 75,      0.000E+00
   741791.,  5085095., 86, 76,      0.000E+00
   741791.,  5085145., 86, 77,      0.000E+00
   741791.,  5085195., 86, 78,      0.000E+00
   741791.,  5085245., 86, 79,      0.000E+00
   741791.,  5085295., 86, 80,      0.000E+00
   741791.,  5085345., 86, 81,      0.000E+00
   741791.,  5085395., 86, 82,      0.000E+00
   741791.,  5085445., 86, 83,      0.000E+00
   741791.,  5085495., 86, 84,      0.000E+00
   741791.,  5085545., 86, 85,      0.000E+00
   741791.,  5085595., 86, 86,      0.000E+00
   741791.,  5085645., 86, 87,      0.000E+00
   741791.,  5085695., 86, 88,      0.000E+00
   741791.,  5085745., 86, 89,      0.000E+00
   741791.,  5085795., 86, 90,      0.000E+00
   741791.,  5085845., 86, 91,      0.000E+00
   741791.,  5085895., 86, 92,      0.000E+00
   741791.,  5085945., 86, 93,      0.000E+00
   741791.,  5085995., 86, 94,      0.000E+00
   741791.,  5086045., 86, 95,      0.000E+00
   741791.,  5086095., 86, 96,      0.000E+00
   741791.,  5086145., 86, 97,      0.000E+00
   741791.,  5086195., 86, 98,      0.000E+00
   741791.,  5086245., 86, 99,      0.000E+00
   741791.,  5086295., 86,100,      0.000E+00
   741841.,  5081345., 87,  1,      0.000E+00
   741841.,  5081395., 87,  2,      0.000E+00
   741841.,  5081445., 87,  3,      0.000E+00
   741841.,  5081495., 87,  4,      0.000E+00
   741841.,  5081545., 87,  5,      0.000E+00
   741841.,  5081595., 87,  6,      0.000E+00
   741841.,  5081645., 87,  7,      0.000E+00
   741841.,  5081695., 87,  8,      0.000E+00
   741841.,  5081745., 87,  9,      0.000E+00
   741841.,  5081795., 87, 10,      0.000E+00
   741841.,  5081845., 87, 11,      0.000E+00
   741841.,  5081895., 87, 12,      0.000E+00
   741841.,  5081945., 87, 13,      0.000E+00
   741841.,  5081995., 87, 14,      0.000E+00
   741841.,  5082045., 87, 15,      0.000E+00
   741841.,  5082095., 87, 16,      0.000E+00
   741841.,  5082145., 87, 17,      0.000E+00
   741841.,  5082195., 87, 18,      0.000E+00
   741841.,  5082245., 87, 19,      0.000E+00
   741841.,  5082295., 87, 20,      0.000E+00
   741841.,  5082345., 87, 21,      0.000E+00
   741841.,  5082395., 87, 22,      0.000E+00
   741841.,  5082445., 87, 23,      0.000E+00
   741841.,  5082495., 87, 24,      0.000E+00
   741841.,  5082545., 87, 25,      0.000E+00
   741841.,  5082595., 87, 26,      0.000E+00
   741841.,  5082645., 87, 27,      0.000E+00
   741841.,  5082695., 87, 28,      0.000E+00
   741841.,  5082745., 87, 29,      0.000E+00
   741841.,  5082795., 87, 30,      0.000E+00
   741841.,  5082845., 87, 31,      0.000E+00
   741841.,  5082895., 87, 32,      0.000E+00
   741841.,  5082945., 87, 33,      0.000E+00
   741841.,  5082995., 87, 34,      0.000E+00
   741841.,  5083045., 87, 35,      0.000E+00
   741841.,  5083095., 87, 36,      0.000E+00
   741841.,  5083145., 87, 37,      0.000E+00
   741841.,  5083195., 87, 38,      0.000E+00
   741841.,  5083245., 87, 39,      0.000E+00
   741841.,  5083295., 87, 40,      0.000E+00
   741841.,  5083345., 87, 41,      0.000E+00
   741841.,  5083395., 87, 42,      0.000E+00
   741841.,  5083445., 87, 43,      0.000E+00
   741841.,  5083495., 87, 44,      0.000E+00
   741841.,  5083545., 87, 45,      0.000E+00
   741841.,  5083595., 87, 46,      0.000E+00
   741841.,  5083645., 87, 47,      0.000E+00
   741841.,  5083695., 87, 48,      0.000E+00
   741841.,  5083745., 87, 49,      0.000E+00
   741841.,  5083795., 87, 50,      0.000E+00
   741841.,  5083845., 87, 51,      0.000E+00
   741841.,  5083895., 87, 52,      0.000E+00
   741841.,  5083945., 87, 53,      0.000E+00
   741841.,  5083995., 87, 54,      0.000E+00
   741841.,  5084045., 87, 55,      0.000E+00
   741841.,  5084095., 87, 56,      0.000E+00
   741841.,  5084145., 87, 57,      0.000E+00
   741841.,  5084195., 87, 58,      0.000E+00
   741841.,  5084245., 87, 59,      0.000E+00
   741841.,  5084295., 87, 60,      0.000E+00
   741841.,  5084345., 87, 61,      0.000E+00
   741841.,  5084395., 87, 62,      0.000E+00
   741841.,  5084445., 87, 63,      0.000E+00
   741841.,  5084495., 87, 64,      0.000E+00
   741841.,  5084545., 87, 65,      0.000E+00
   741841.,  5084595., 87, 66,      0.000E+00
   741841.,  5084645., 87, 67,      0.000E+00
   741841.,  5084695., 87, 68,      0.000E+00
   741841.,  5084745., 87, 69,      0.000E+00
   741841.,  5084795., 87, 70,      0.000E+00
   741841.,  5084845., 87, 71,      0.000E+00
   741841.,  5084895., 87, 72,      0.000E+00
   741841.,  5084945., 87, 73,      0.000E+00
   741841.,  5084995., 87, 74,      0.000E+00
   741841.,  5085045., 87, 75,      0.000E+00
   741841.,  5085095., 87, 76,      0.000E+00
   741841.,  5085145., 87, 77,      0.000E+00
   741841.,  5085195., 87, 78,      0.000E+00
   741841.,  5085245., 87, 79,      0.000E+00
   741841.,  5085295., 87, 80,      0.000E+00
   741841.,  5085345., 87, 81,      0.000E+00
   741841.,  5085395., 87, 82,      0.000E+00
   741841.,  5085445., 87, 83,      0.000E+00
   741841.,  5085495., 87, 84,      0.000E+00
   741841.,  5085545., 87, 85,      0.000E+00
   741841.,  5085595., 87, 86,      0.000E+00
   741841.,  5085645., 87, 87,      0.000E+00
   741841.,  5085695., 87, 88,      0.000E+00
   741841.,  5085745., 87, 89,      0.000E+00
   741841.,  5085795., 87, 90,      0.000E+00
   741841.,  5085845., 87, 91,      0.000E+00
   741841.,  5085895., 87, 92,      0.000E+00
   741841.,  5085945., 87, 93,      0.000E+00
   741841.,  5085995., 87, 94,      0.000E+00
   741841.,  5086045., 87, 95,      0.000E+00
   741841.,  5086095., 87, 96,      0.000E+00
   741841.,  5086145., 87, 97,      0.000E+00
   741841.,  5086195., 87, 98,      0.000E+00
   741841.,  5086245., 87, 99,      0.000E+00
   741841.,  5086295., 87,100,      0.000E+00
   741891.,  5081345., 88,  1,      0.000E+00
   741891.,  5081395., 88,  2,      0.000E+00
   741891.,  5081445., 88,  3,      0.000E+00
   741891.,  5081495., 88,  4,      0.000E+00
   741891.,  5081545., 88,  5,      0.000E+00
   741891.,  5081595., 88,  6,      0.000E+00
   741891.,  5081645., 88,  7,      0.000E+00
   741891.,  5081695., 88,  8,      0.000E+00
   741891.,  5081745., 88,  9,      0.000E+00
   741891.,  5081795., 88, 10,      0.000E+00
   741891.,  5081845., 88, 11,      0.000E+00
   741891.,  5081895., 88, 12,      0.000E+00
   741891.,  5081945., 88, 13,      0.000E+00
   741891.,  5081995., 88, 14,      0.000E+00
   741891.,  5082045., 88, 15,      0.000E+00
   741891.,  5082095., 88, 16,      0.000E+00
   741891.,  5082145., 88, 17,      0.000E+00
   741891.,  5082195., 88, 18,      0.000E+00
   741891.,  5082245., 88, 19,      0.000E+00
   741891.,  5082295., 88, 20,      0.000E+00
   741891.,  5082345., 88, 21,      0.000E+00
   741891.,  5082395., 88, 22,      0.000E+00
   741891.,  5082445., 88, 23,      0.000E+00
   741891.,  5082495., 88, 24,      0.000E+00
   741891.,  5082545., 88, 25,      0.000E+00
   741891.,  5082595., 88, 26,      0.000E+00
   741891.,  5082645., 88, 27,      0.000E+00
   741891.,  5082695., 88, 28,      0.000E+00
   741891.,  5082745., 88, 29,      0.000E+00
   741891.,  5082795., 88, 30,      0.000E+00
   741891.,  5082845., 88, 31,      0.000E+00
   741891.,  5082895., 88, 32,      0.000E+00
   741891.,  5082945., 88, 33,      0.000E+00
   741891.,  5082995., 88, 34,      0.000E+00
   741891.,  5083045., 88, 35,      0.000E+00
   741891.,  5083095., 88, 36,      0.000E+00
   741891.,  5083145., 88, 37,      0.000E+00
   741891.,  5083195., 88, 38,      0.000E+00
   741891.,  5083245., 88, 39,      0.000E+00
   741891.,  5083295., 88, 40,      0.000E+00
   741891.,  5083345., 88, 41,      0.000E+00
   741891.,  5083395., 88, 42,      0.000E+00
   741891.,  5083445., 88, 43,      0.000E+00
   741891.,  5083495., 88, 44,      0.000E+00
   741891.,  5083545., 88, 45,      0.000E+00
   741891.,  5083595., 88, 46,      0.000E+00
   741891.,  5083645., 88, 47,      0.000E+00
   741891.,  5083695., 88, 48,      0.000E+00
   741891.,  5083745., 88, 49,      0.000E+00
   741891.,  5083795., 88, 50,      0.000E+00
   741891.,  5083845., 88, 51,      0.000E+00
   741891.,  5083895., 88, 52,      0.000E+00
   741891.,  5083945., 88, 53,      0.000E+00
   741891.,  5083995., 88, 54,      0.000E+00
   741891.,  5084045., 88, 55,      0.000E+00
   741891.,  5084095., 88, 56,      0.000E+00
   741891.,  5084145., 88, 57,      0.000E+00
   741891.,  5084195., 88, 58,      0.000E+00
   741891.,  5084245., 88, 59,      0.000E+00
   741891.,  5084295., 88, 60,      0.000E+00
   741891.,  5084345., 88, 61,      0.000E+00
   741891.,  5084395., 88, 62,      0.000E+00
   741891.,  5084445., 88, 63,      0.000E+00
   741891.,  5084495., 88, 64,      0.000E+00
