 X,Y,I,J,MAX1H,NSUP1H,EPISODES,DURMAX
   737691.,  5086095.,  4, 96,      1.263E-01,     0,     0,    0.
   737691.,  5086145.,  4, 97,      8.782E-02,     0,     0,    0.
   737691.,  5086195.,  4, 98,      6.114E-02,     0,     0,    0.
   737691.,  5086245.,  4, 99,      4.122E-02,     0,     0,    0.
   737691.,  5086295.,  4,100,      2.658E-02,     0,     0,    0.
   737741.,  5081345.,  5,  1,      3.559E-01,     0,     0,    0.
   737741.,  5081395.,  5,  2,      3.832E-01,     0,     0,    0.
   737741.,  5081445.,  5,  3,      3.468E-01,     0,     0,    0.
   737741.,  5081495.,  5,  4,      3.294E-01,     0,     0,    0.
   737741.,  5081545.,  5,  5,      3.802E-01,     0,     0,    0.
   737741.,  5081595.,  5,  6,      3.863E-01,     0,     0,    0.
   737741.,  5081645.,  5,  7,      3.737E-01,     0,     0,    0.
   737741.,  5081695.,  5,  8,      4.155E-01,     0,     0,    0.
   737741.,  5081745.,  5,  9,      4.566E-01,     0,     0,    0.
   737741.,  5081795.,  5, 10,      4.518E-01,     0,     0,    0.
   737741.,  5081845.,  5, 11,      4.067E-01,     0,     0,    0.
   737741.,  5081895.,  5, 12,      3.909E-01,     0,     0,    0.
   737741.,  5081945.,  5, 13,      3.777E-01,     0,     0,    0.
   737741.,  5081995.,  5, 14,      4.054E-01,     0,     0,    0.
   737741.,  5082045.,  5, 15,      4.607E-01,     0,     0,    0.
   737741.,  5082095.,  5, 16,      5.020E-01,     0,     0,    0.
   737741.,  5082145.,  5, 17,      5.198E-01,     0,     0,    0.
   737741.,  5082195.,  5, 18,      4.778E-01,     0,     0,    0.
   737741.,  5082245.,  5, 19,      4.548E-01,     0,     0,    0.
   737741.,  5082295.,  5, 20,      4.421E-01,     0,     0,    0.
   737741.,  5082345.,  5, 21,      4.957E-01,     0,     0,    0.
   737741.,  5082395.,  5, 22,      4.422E-01,     0,     0,    0.
   737741.,  5082445.,  5, 23,      4.419E-01,     0,     0,    0.
   737741.,  5082495.,  5, 24,      5.424E-01,     0,     0,    0.
   737741.,  5082545.,  5, 25,      5.013E-01,     0,     0,    0.
   737741.,  5082595.,  5, 26,      5.124E-01,     0,     0,    0.
   737741.,  5082645.,  5, 27,      4.897E-01,     0,     0,    0.
   737741.,  5082695.,  5, 28,      5.054E-01,     0,     0,    0.
   737741.,  5082745.,  5, 29,      5.472E-01,     0,     0,    0.
   737741.,  5082795.,  5, 30,      4.749E-01,     0,     0,    0.
   737741.,  5082845.,  5, 31,      4.623E-01,     0,     0,    0.
   737741.,  5082895.,  5, 32,      5.138E-01,     0,     0,    0.
   737741.,  5082945.,  5, 33,      5.013E-01,     0,     0,    0.
   737741.,  5082995.,  5, 34,      4.725E-01,     0,     0,    0.
   737741.,  5083045.,  5, 35,      5.155E-01,     0,     0,    0.
   737741.,  5083095.,  5, 36,      5.854E-01,     0,     0,    0.
   737741.,  5083145.,  5, 37,      5.673E-01,     0,     0,    0.
   737741.,  5083195.,  5, 38,      4.683E-01,     0,     0,    0.
   737741.,  5083245.,  5, 39,      3.974E-01,     0,     0,    0.
   737741.,  5083295.,  5, 40,      4.193E-01,     0,     0,    0.
   737741.,  5083345.,  5, 41,      4.704E-01,     0,     0,    0.
   737741.,  5083395.,  5, 42,      5.375E-01,     0,     0,    0.
   737741.,  5083445.,  5, 43,      5.415E-01,     0,     0,    0.
   737741.,  5083495.,  5, 44,      5.265E-01,     0,     0,    0.
   737741.,  5083545.,  5, 45,      4.780E-01,     0,     0,    0.
   737741.,  5083595.,  5, 46,      4.074E-01,     0,     0,    0.
   737741.,  5083645.,  5, 47,      5.463E-01,     0,     0,    0.
   737741.,  5083695.,  5, 48,      5.409E-01,     0,     0,    0.
   737741.,  5083745.,  5, 49,      4.543E-01,     0,     0,    0.
   737741.,  5083795.,  5, 50,      4.299E-01,     0,     0,    0.
   737741.,  5083845.,  5, 51,      4.090E-01,     0,     0,    0.
   737741.,  5083895.,  5, 52,      3.637E-01,     0,     0,    0.
   737741.,  5083945.,  5, 53,      3.759E-01,     0,     0,    0.
   737741.,  5083995.,  5, 54,      4.237E-01,     0,     0,    0.
   737741.,  5084045.,  5, 55,      4.126E-01,     0,     0,    0.
   737741.,  5084095.,  5, 56,      4.002E-01,     0,     0,    0.
   737741.,  5084145.,  5, 57,      4.003E-01,     0,     0,    0.
   737741.,  5084195.,  5, 58,      3.879E-01,     0,     0,    0.
   737741.,  5084245.,  5, 59,      4.117E-01,     0,     0,    0.
   737741.,  5084295.,  5, 60,      4.432E-01,     0,     0,    0.
   737741.,  5084345.,  5, 61,      4.966E-01,     0,     0,    0.
   737741.,  5084395.,  5, 62,      4.442E-01,     0,     0,    0.
   737741.,  5084445.,  5, 63,      4.806E-01,     0,     0,    0.
   737741.,  5084495.,  5, 64,      4.273E-01,     0,     0,    0.
   737741.,  5084545.,  5, 65,      4.082E-01,     0,     0,    0.
   737741.,  5084595.,  5, 66,      3.656E-01,     0,     0,    0.
   737741.,  5084645.,  5, 67,      3.098E-01,     0,     0,    0.
   737741.,  5084695.,  5, 68,      3.121E-01,     0,     0,    0.
   737741.,  5084745.,  5, 69,      3.404E-01,     0,     0,    0.
   737741.,  5084795.,  5, 70,      3.487E-01,     0,     0,    0.
   737741.,  5084845.,  5, 71,      3.371E-01,     0,     0,    0.
   737741.,  5084895.,  5, 72,      3.095E-01,     0,     0,    0.
   737741.,  5084945.,  5, 73,      3.212E-01,     0,     0,    0.
   737741.,  5084995.,  5, 74,      3.119E-01,     0,     0,    0.
   737741.,  5085045.,  5, 75,      3.395E-01,     0,     0,    0.
   737741.,  5085095.,  5, 76,      3.024E-01,     0,     0,    0.
   737741.,  5085145.,  5, 77,      2.297E-01,     0,     0,    0.
   737741.,  5085195.,  5, 78,      2.615E-01,     0,     0,    0.
   737741.,  5085245.,  5, 79,      2.826E-01,     0,     0,    0.
   737741.,  5085295.,  5, 80,      2.812E-01,     0,     0,    0.
   737741.,  5085345.,  5, 81,      2.861E-01,     0,     0,    0.
   737741.,  5085395.,  5, 82,      3.004E-01,     0,     0,    0.
   737741.,  5085445.,  5, 83,      2.815E-01,     0,     0,    0.
   737741.,  5085495.,  5, 84,      2.630E-01,     0,     0,    0.
   737741.,  5085545.,  5, 85,      2.385E-01,     0,     0,    0.
   737741.,  5085595.,  5, 86,      2.303E-01,     0,     0,    0.
   737741.,  5085645.,  5, 87,      2.173E-01,     0,     0,    0.
   737741.,  5085695.,  5, 88,      1.990E-01,     0,     0,    0.
   737741.,  5085745.,  5, 89,      1.774E-01,     0,     0,    0.
   737741.,  5085795.,  5, 90,      1.544E-01,     0,     0,    0.
   737741.,  5085845.,  5, 91,      1.987E-01,     0,     0,    0.
   737741.,  5085895.,  5, 92,      2.592E-01,     0,     0,    0.
   737741.,  5085945.,  5, 93,      3.004E-01,     0,     0,    0.
   737741.,  5085995.,  5, 94,      2.783E-01,     0,     0,    0.
   737741.,  5086045.,  5, 95,      2.089E-01,     0,     0,    0.
   737741.,  5086095.,  5, 96,      1.433E-01,     0,     0,    0.
   737741.,  5086145.,  5, 97,      9.949E-02,     0,     0,    0.
   737741.,  5086195.,  5, 98,      6.917E-02,     0,     0,    0.
   737741.,  5086245.,  5, 99,      4.665E-02,     0,     0,    0.
   737741.,  5086295.,  5,100,      3.009E-02,     0,     0,    0.
   737791.,  5081345.,  6,  1,      3.929E-01,     0,     0,    0.
   737791.,  5081395.,  6,  2,      4.816E-01,     0,     0,    0.
   737791.,  5081445.,  6,  3,      4.510E-01,     0,     0,    0.
   737791.,  5081495.,  6,  4,      3.708E-01,     0,     0,    0.
   737791.,  5081545.,  6,  5,      3.500E-01,     0,     0,    0.
   737791.,  5081595.,  6,  6,      3.860E-01,     0,     0,    0.
   737791.,  5081645.,  6,  7,      4.120E-01,     0,     0,    0.
   737791.,  5081695.,  6,  8,      4.079E-01,     0,     0,    0.
   737791.,  5081745.,  6,  9,      4.322E-01,     0,     0,    0.
   737791.,  5081795.,  6, 10,      4.681E-01,     0,     0,    0.
   737791.,  5081845.,  6, 11,      4.581E-01,     0,     0,    0.
   737791.,  5081895.,  6, 12,      4.002E-01,     0,     0,    0.
   737791.,  5081945.,  6, 13,      3.778E-01,     0,     0,    0.
   737791.,  5081995.,  6, 14,      4.019E-01,     0,     0,    0.
   737791.,  5082045.,  6, 15,      4.201E-01,     0,     0,    0.
   737791.,  5082095.,  6, 16,      4.825E-01,     0,     0,    0.
   737791.,  5082145.,  6, 17,      5.349E-01,     0,     0,    0.
   737791.,  5082195.,  6, 18,      5.231E-01,     0,     0,    0.
   737791.,  5082245.,  6, 19,      4.585E-01,     0,     0,    0.
   737791.,  5082295.,  6, 20,      4.691E-01,     0,     0,    0.
   737791.,  5082345.,  6, 21,      5.143E-01,     0,     0,    0.
   737791.,  5082395.,  6, 22,      5.295E-01,     0,     0,    0.
   737791.,  5082445.,  6, 23,      4.335E-01,     0,     0,    0.
   737791.,  5082495.,  6, 24,      5.262E-01,     0,     0,    0.
   737791.,  5082545.,  6, 25,      5.624E-01,     0,     0,    0.
   737791.,  5082595.,  6, 26,      5.254E-01,     0,     0,    0.
   737791.,  5082645.,  6, 27,      5.268E-01,     0,     0,    0.
   737791.,  5082695.,  6, 28,      5.070E-01,     0,     0,    0.
   737791.,  5082745.,  6, 29,      5.622E-01,     0,     0,    0.
   737791.,  5082795.,  6, 30,      5.254E-01,     0,     0,    0.
   737791.,  5082845.,  6, 31,      4.766E-01,     0,     0,    0.
   737791.,  5082895.,  6, 32,      5.216E-01,     0,     0,    0.
   737791.,  5082945.,  6, 33,      5.332E-01,     0,     0,    0.
   737791.,  5082995.,  6, 34,      4.970E-01,     0,     0,    0.
   737791.,  5083045.,  6, 35,      5.110E-01,     0,     0,    0.
   737791.,  5083095.,  6, 36,      6.001E-01,     0,     0,    0.
   737791.,  5083145.,  6, 37,      6.058E-01,     0,     0,    0.
   737791.,  5083195.,  6, 38,      5.188E-01,     0,     0,    0.
   737791.,  5083245.,  6, 39,      4.609E-01,     0,     0,    0.
   737791.,  5083295.,  6, 40,      4.937E-01,     0,     0,    0.
   737791.,  5083345.,  6, 41,      4.895E-01,     0,     0,    0.
   737791.,  5083395.,  6, 42,      5.597E-01,     0,     0,    0.
   737791.,  5083445.,  6, 43,      5.750E-01,     0,     0,    0.
   737791.,  5083495.,  6, 44,      5.662E-01,     0,     0,    0.
   737791.,  5083545.,  6, 45,      5.131E-01,     0,     0,    0.
   737791.,  5083595.,  6, 46,      4.396E-01,     0,     0,    0.
   737791.,  5083645.,  6, 47,      5.749E-01,     0,     0,    0.
   737791.,  5083695.,  6, 48,      5.578E-01,     0,     0,    0.
   737791.,  5083745.,  6, 49,      4.614E-01,     0,     0,    0.
   737791.,  5083795.,  6, 50,      4.465E-01,     0,     0,    0.
   737791.,  5083845.,  6, 51,      4.201E-01,     0,     0,    0.
   737791.,  5083895.,  6, 52,      4.138E-01,     0,     0,    0.
   737791.,  5083945.,  6, 53,      4.086E-01,     0,     0,    0.
   737791.,  5083995.,  6, 54,      4.392E-01,     0,     0,    0.
   737791.,  5084045.,  6, 55,      4.362E-01,     0,     0,    0.
   737791.,  5084095.,  6, 56,      4.017E-01,     0,     0,    0.
   737791.,  5084145.,  6, 57,      4.194E-01,     0,     0,    0.
   737791.,  5084195.,  6, 58,      3.738E-01,     0,     0,    0.
   737791.,  5084245.,  6, 59,      4.361E-01,     0,     0,    0.
   737791.,  5084295.,  6, 60,      4.840E-01,     0,     0,    0.
   737791.,  5084345.,  6, 61,      5.002E-01,     0,     0,    0.
   737791.,  5084395.,  6, 62,      4.943E-01,     0,     0,    0.
   737791.,  5084445.,  6, 63,      4.783E-01,     0,     0,    0.
   737791.,  5084495.,  6, 64,      4.361E-01,     0,     0,    0.
   737791.,  5084545.,  6, 65,      4.057E-01,     0,     0,    0.
   737791.,  5084595.,  6, 66,      3.536E-01,     0,     0,    0.
   737791.,  5084645.,  6, 67,      3.233E-01,     0,     0,    0.
   737791.,  5084695.,  6, 68,      3.657E-01,     0,     0,    0.
   737791.,  5084745.,  6, 69,      3.869E-01,     0,     0,    0.
   737791.,  5084795.,  6, 70,      3.843E-01,     0,     0,    0.
   737791.,  5084845.,  6, 71,      3.608E-01,     0,     0,    0.
   737791.,  5084895.,  6, 72,      3.418E-01,     0,     0,    0.
   737791.,  5084945.,  6, 73,      3.447E-01,     0,     0,    0.
   737791.,  5084995.,  6, 74,      3.118E-01,     0,     0,    0.
   737791.,  5085045.,  6, 75,      3.676E-01,     0,     0,    0.
   737791.,  5085095.,  6, 76,      3.288E-01,     0,     0,    0.
   737791.,  5085145.,  6, 77,      2.449E-01,     0,     0,    0.
   737791.,  5085195.,  6, 78,      2.802E-01,     0,     0,    0.
   737791.,  5085245.,  6, 79,      3.045E-01,     0,     0,    0.
   737791.,  5085295.,  6, 80,      3.045E-01,     0,     0,    0.
   737791.,  5085345.,  6, 81,      3.106E-01,     0,     0,    0.
   737791.,  5085395.,  6, 82,      3.113E-01,     0,     0,    0.
   737791.,  5085445.,  6, 83,      2.973E-01,     0,     0,    0.
   737791.,  5085495.,  6, 84,      2.755E-01,     0,     0,    0.
   737791.,  5085545.,  6, 85,      2.601E-01,     0,     0,    0.
   737791.,  5085595.,  6, 86,      2.541E-01,     0,     0,    0.
   737791.,  5085645.,  6, 87,      2.403E-01,     0,     0,    0.
   737791.,  5085695.,  6, 88,      2.205E-01,     0,     0,    0.
   737791.,  5085745.,  6, 89,      1.966E-01,     0,     0,    0.
   737791.,  5085795.,  6, 90,      1.710E-01,     0,     0,    0.
   737791.,  5085845.,  6, 91,      1.930E-01,     0,     0,    0.
   737791.,  5085895.,  6, 92,      2.549E-01,     0,     0,    0.
   737791.,  5085945.,  6, 93,      3.058E-01,     0,     0,    0.
   737791.,  5085995.,  6, 94,      2.948E-01,     0,     0,    0.
   737791.,  5086045.,  6, 95,      2.285E-01,     0,     0,    0.
   737791.,  5086095.,  6, 96,      1.592E-01,     0,     0,    0.
   737791.,  5086145.,  6, 97,      1.109E-01,     0,     0,    0.
   737791.,  5086195.,  6, 98,      7.702E-02,     0,     0,    0.
   737791.,  5086245.,  6, 99,      5.194E-02,     0,     0,    0.
   737791.,  5086295.,  6,100,      3.346E-02,     0,     0,    0.
   737841.,  5081345.,  7,  1,      3.330E-01,     0,     0,    0.
   737841.,  5081395.,  7,  2,      4.763E-01,     0,     0,    0.
   737841.,  5081445.,  7,  3,      5.356E-01,     0,     0,    0.
   737841.,  5081495.,  7,  4,      4.767E-01,     0,     0,    0.
   737841.,  5081545.,  7,  5,      3.979E-01,     0,     0,    0.
   737841.,  5081595.,  7,  6,      3.697E-01,     0,     0,    0.
   737841.,  5081645.,  7,  7,      3.929E-01,     0,     0,    0.
   737841.,  5081695.,  7,  8,      4.063E-01,     0,     0,    0.
   737841.,  5081745.,  7,  9,      3.941E-01,     0,     0,    0.
   737841.,  5081795.,  7, 10,      4.542E-01,     0,     0,    0.
   737841.,  5081845.,  7, 11,      4.857E-01,     0,     0,    0.
   737841.,  5081895.,  7, 12,      4.586E-01,     0,     0,    0.
   737841.,  5081945.,  7, 13,      3.892E-01,     0,     0,    0.
   737841.,  5081995.,  7, 14,      4.087E-01,     0,     0,    0.
   737841.,  5082045.,  7, 15,      4.363E-01,     0,     0,    0.
   737841.,  5082095.,  7, 16,      4.313E-01,     0,     0,    0.
   737841.,  5082145.,  7, 17,      5.125E-01,     0,     0,    0.
   737841.,  5082195.,  7, 18,      5.393E-01,     0,     0,    0.
   737841.,  5082245.,  7, 19,      5.079E-01,     0,     0,    0.
   737841.,  5082295.,  7, 20,      4.808E-01,     0,     0,    0.
   737841.,  5082345.,  7, 21,      4.818E-01,     0,     0,    0.
   737841.,  5082395.,  7, 22,      5.690E-01,     0,     0,    0.
   737841.,  5082445.,  7, 23,      5.321E-01,     0,     0,    0.
   737841.,  5082495.,  7, 24,      4.679E-01,     0,     0,    0.
   737841.,  5082545.,  7, 25,      5.771E-01,     0,     0,    0.
   737841.,  5082595.,  7, 26,      5.237E-01,     0,     0,    0.
   737841.,  5082645.,  7, 27,      5.598E-01,     0,     0,    0.
   737841.,  5082695.,  7, 28,      5.298E-01,     0,     0,    0.
   737841.,  5082745.,  7, 29,      5.491E-01,     0,     0,    0.
   737841.,  5082795.,  7, 30,      5.550E-01,     0,     0,    0.
   737841.,  5082845.,  7, 31,      4.817E-01,     0,     0,    0.
   737841.,  5082895.,  7, 32,      5.215E-01,     0,     0,    0.
   737841.,  5082945.,  7, 33,      5.628E-01,     0,     0,    0.
   737841.,  5082995.,  7, 34,      5.135E-01,     0,     0,    0.
   737841.,  5083045.,  7, 35,      4.884E-01,     0,     0,    0.
   737841.,  5083095.,  7, 36,      5.972E-01,     0,     0,    0.
   737841.,  5083145.,  7, 37,      6.311E-01,     0,     0,    0.
   737841.,  5083195.,  7, 38,      5.639E-01,     0,     0,    0.
   737841.,  5083245.,  7, 39,      5.036E-01,     0,     0,    0.
   737841.,  5083295.,  7, 40,      5.569E-01,     0,     0,    0.
   737841.,  5083345.,  7, 41,      5.634E-01,     0,     0,    0.
   737841.,  5083395.,  7, 42,      5.789E-01,     0,     0,    0.
   737841.,  5083445.,  7, 43,      6.043E-01,     0,     0,    0.
   737841.,  5083495.,  7, 44,      5.947E-01,     0,     0,    0.
   737841.,  5083545.,  7, 45,      5.403E-01,     0,     0,    0.
   737841.,  5083595.,  7, 46,      4.448E-01,     0,     0,    0.
   737841.,  5083645.,  7, 47,      5.865E-01,     0,     0,    0.
   737841.,  5083695.,  7, 48,      5.520E-01,     0,     0,    0.
   737841.,  5083745.,  7, 49,      4.748E-01,     0,     0,    0.
   737841.,  5083795.,  7, 50,      4.560E-01,     0,     0,    0.
   737841.,  5083845.,  7, 51,      4.363E-01,     0,     0,    0.
   737841.,  5083895.,  7, 52,      4.448E-01,     0,     0,    0.
   737841.,  5083945.,  7, 53,      4.173E-01,     0,     0,    0.
   737841.,  5083995.,  7, 54,      4.399E-01,     0,     0,    0.
   737841.,  5084045.,  7, 55,      4.581E-01,     0,     0,    0.
   737841.,  5084095.,  7, 56,      4.008E-01,     0,     0,    0.
   737841.,  5084145.,  7, 57,      4.294E-01,     0,     0,    0.
   737841.,  5084195.,  7, 58,      3.837E-01,     0,     0,    0.
   737841.,  5084245.,  7, 59,      4.231E-01,     0,     0,    0.
   737841.,  5084295.,  7, 60,      5.139E-01,     0,     0,    0.
   737841.,  5084345.,  7, 61,      4.887E-01,     0,     0,    0.
   737841.,  5084395.,  7, 62,      5.554E-01,     0,     0,    0.
   737841.,  5084445.,  7, 63,      4.806E-01,     0,     0,    0.
   737841.,  5084495.,  7, 64,      4.403E-01,     0,     0,    0.
   737841.,  5084545.,  7, 65,      3.964E-01,     0,     0,    0.
   737841.,  5084595.,  7, 66,      3.341E-01,     0,     0,    0.
   737841.,  5084645.,  7, 67,      3.792E-01,     0,     0,    0.
   737841.,  5084695.,  7, 68,      4.150E-01,     0,     0,    0.
   737841.,  5084745.,  7, 69,      4.240E-01,     0,     0,    0.
   737841.,  5084795.,  7, 70,      4.074E-01,     0,     0,    0.
   737841.,  5084845.,  7, 71,      3.712E-01,     0,     0,    0.
   737841.,  5084895.,  7, 72,      3.781E-01,     0,     0,    0.
